customer_id,age_customer,gender_customer,area_customer,last_active_customer,account_status_customer,latitude_customer,longitude_customer,address_text_customer,location_type_customer,floor_number_customer,distance_radius_km_customer,preferred_day_customer,preferred_time_slot_customer,availability_start_time_customer,availability_end_time_customer,urgency_level_customer,time_sensitivity_level_customer,preferred_service_customer,service_category_customer,custom_task_description_customer,experience_expectation_customer,language_preference_customer,budget_min_customer,budget_max_customer,discount_sensitive_customer,weather_sensitive_customer,peak_hour_flag_customer,location_sensitivity_customer,profile_image_path_customer,voice_note_path_customer,voice_note_duration_sec_customer,customer_rating_given_to_worker average,customer_rating_given_to_worker,total_bookings_customer,last_booking_date_customer,cancellation_customer,cancellation_average_customer,worker_id,full_name,phone_number,email,password_hash,account_status,signup_date,last_login,worker_latitude,worker_longitude,service_city,service_area,service_radius_km,primary_skill,secondary_skills,service_category,skill_level,years_of_experience,licensed_worker,available_days,available_start_time,available_end_time,emergency_available,peak_hour_available,base_service_price,visit_charges,price_negotiable,average_price_range,cnic_number,cnic_front_image_path,cnic_back_image_path,certificate_uploaded,certificate_type,background_verification_status,trust_score,total_jobs_completed,total_jobs_cancelled,late_arrival_count,warning_count,blocked_status,working_rating_given_to_customer_avg,working_rating_given_to_customer,total_reviews,negative_review_count,wallet_balance,platform_commission_rate,total_earnings,pending_payout,last_wallet_deduction,ai_recommendation_score,high_demand_skills,earning_potential_score,profile_image_path,intro_video_path,work_sample_images_path,chat_enabled,media_upload_enabled,data_source,record_last_updated
CUST-1011,53,Male,Iqbal Town,21/11/2025,Suspended,31.492581,74.303992,"House 474, Block C, Iqbal Town, Lahore",Apartment,1,4.4,Saturday,Night,16:00,20:00,Low,High,Plumber,Plumbing,Follow-up visit from previous service,Intermediate,Urdu,1000,4200,Yes,No,Yes,High,profiles/cust-1011.jpg,voice_notes/cust-1011_note.mp3,29,2.6,2.1,9,10/12/2025,2,0.22,WRK000011,Umar Naqvi,3213117636,umar.naqvi90@gmail.com,8ad332d1c896e2f6b1b6d0387bef599787b767517dad657ca544e43cf168b958,active,07/03/2022,10/06/2025 10:56,31.649492,74.389534,Lahore,DHA Phase 2,9,Water Heater,Floor Mopping|Switch Board|Door Installation,Plumber,Beginner,10,No,"Monday,Tuesday,Thursday,Friday,Saturday",9:15:00,16:15:00,No,No,4800,550,Yes,PKR 4800-5300,32754-9937982-7,documents/cnic/front/WRK000011_front.jpg,documents/cnic/back/WRK000011_back.jpg,Yes,None,verified,7.5,12,1,1,0,No,3.6,4.7,8,1,48273.69,12,653230.72,49672.69,30/04/2023 16:18,0.77,Yes,0.842,images/workers/profiles/WRK000011.jpg,videos/workers/intro/WRK000011.mp4,images/workers/samples/WRK000011_1.jpg|images/workers/samples/WRK000011_2.jpg|images/workers/samples/WRK000011_3.jpg,Yes,Yes,worker_onboarding_portal,23/03/2023 11:38
CUST-1012,52,Female,Shadman,07/10/2025,Active,31.542028,74.333845,"House 497, Block C, Shadman, Lahore",Home,0,12.3,Saturday,Evening,12:00,17:00,Medium,Low,Plumber,Plumbing,New construction work needed,Intermediate,English,900,2400,No,No,No,Medium,profiles/cust-1012.jpg,voice_notes/cust-1012_note.mp3,20,3.9,2.2,40,02/09/2025,6,0.15,WRK000012,Waqar Umar,3455091349,waqar.umar714@gmail.com,85d1afad330ad10882e0dd8d43b81d306f317e6a2453ec22295c0c707458cde7,active,15/03/2024,05/01/2026 17:04,31.572475,74.442415,Lahore,Township,13,Office Cleaning,Ceiling Work|Fan Installation,Cleaner,Expert,7,Yes,"Monday,Tuesday,Thursday,Friday,Saturday",9:15:00,21:45:00,Yes,Yes,600,150,No,PKR 600-2600,25945-6137284-6,documents/cnic/front/WRK000012_front.jpg,documents/cnic/back/WRK000012_back.jpg,Yes,Professional License,verified,10,563,42,22,5,No,3.6,4.7,324,16,5977.74,12,180983.83,4946.76,05/05/2025 23:23,0.971,Yes,0.434,images/workers/profiles/WRK000012.jpg,videos/workers/intro/WRK000012.mp4,images/workers/samples/WRK000012_1.jpg|images/workers/samples/WRK000012_2.jpg|images/workers/samples/WRK000012_3.jpg,Yes,Yes,worker_onboarding_portal,22/06/2025 7:08
CUST-1013,36,Female,Cavalry Ground,22/11/2025,Active,31.509037,74.373727,"House 482, Street 25, Cavalry Ground, Lahore",Shop,0,6.7,Monday,Evening,10:00,15:30,Medium,Medium,Carpenter,Carpentry,New construction work needed,No Preference,Urdu,1500,12200,Yes,No,Yes,Low,profiles/cust-1013.jpg,voice_notes/cust-1013_note.mp3,101,1.9,2.2,104,31/12/2025,9,0.09,WRK000013,Shakeel Yousaf,3234816534,shakeel.yousaf300@hotmail.com,5116162d618008dbd130c92b6a68024a2957cf225a1f27c78c744679b37de06a,active,17/07/2024,23/10/2024 19:40,31.588899,74.262405,Lahore,Samnabad,4,Leak Repair,Fan Installation|AC Repair,Plumber,Expert,16,No,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",7:00:00,18:45:00,No,Yes,3600,150,Yes,PKR 3600-4100,19943-3503120-5,documents/cnic/front/WRK000013_front.jpg,documents/cnic/back/WRK000013_back.jpg,Yes,NAVTTC Certificate,verified,8.4,620,76,50,4,No,3.1,3.9,453,48,29426.26,18,1362756.57,50097.36,15/06/2025 13:58,0.583,Yes,0.727,images/workers/profiles/WRK000013.jpg,videos/workers/intro/WRK000013.mp4,images/workers/samples/WRK000013_1.jpg|images/workers/samples/WRK000013_2.jpg|images/workers/samples/WRK000013_3.jpg,Yes,Yes,worker_onboarding_portal,12/12/2025 11:16
CUST-1014,48,Male,Mozang,28/02/2025,Active,31.550596,74.318165,"House 213, Block K, Mozang, Lahore",Home,0,8.6,Wednesday,Morning,7:30,10:00,Low,Medium,Cleaner,Cleaning,Regular maintenance checkup required,Intermediate,Urdu,2400,8400,No,No,No,Medium,profiles/cust-1014.jpg,voice_notes/cust-1014_note.mp3,101,4.6,3.5,93,13/10/2025,27,0.29,WRK000014,Umar Rajput,3023626181,umar.rajput485@outlook.com,a8fc8d00062998907d801e22a41acf68c4ac3a09918e0825a06368dcb6edf295,active,30/12/2023,27/03/2025 10:08,31.483611,74.321257,Lahore,Multan Road,15,Ceiling Work,Kitchen Cleaning,Carpenter,Intermediate,18,Yes,"Saturday,Sunday",8:15:00,16:00:00,No,Yes,4100,300,Yes,PKR 4100-6100,29928-7752972-5,documents/cnic/front/WRK000014_front.jpg,documents/cnic/back/WRK000014_back.jpg,Yes,Diploma in Trade,verified,7.2,442,41,38,2,No,2.6,3.7,249,36,33614.08,20,1426179.42,142563.06,21/02/2025 15:18,0.746,No,0.423,images/workers/profiles/WRK000014.jpg,videos/workers/intro/WRK000014.mp4,images/workers/samples/WRK000014_1.jpg|images/workers/samples/WRK000014_2.jpg|images/workers/samples/WRK000014_3.jpg,Yes,No,worker_onboarding_portal,07/11/2025 2:11
CUST-1015,65,Female,Mall Road,29/05/2025,Inactive,31.554201,74.324028,"House 431, Block E, Mall Road, Lahore",Office,0,5.5,Any,Morning,10:00,14:30,Medium,Medium,Carpenter,Carpentry,Looking for a thorough deep clean,Intermediate,English,1900,23000,Yes,No,Yes,Medium,profiles/cust-1015.jpg,voice_notes/cust-1015_note.mp3,12,1.8,2.7,116,23/09/2025,1,0.01,WRK000015,Daniyal Junaidi,3506837817,daniyal.junaidi881@gmail.com,6efc9154707b4070174f9696fee631bc1121384b3b94aed93748353226e2887e,active,14/05/2021,04/03/2024 7:54,31.478931,74.332756,Lahore,Ferozpur Road,6,Panel Installation,Floor Mopping,Electrician,Intermediate,4,No,"Monday,Tuesday,Thursday,Friday,Saturday",6:45:00,19:00:00,No,Yes,3600,600,No,PKR 3600-4100,23340-5480460-9,documents/cnic/front/WRK000015_front.jpg,documents/cnic/back/WRK000015_back.jpg,No,Trade Test Certificate,verified,7.9,124,0,10,4,No,4.5,4.4,57,4,11235.03,20,20511.7,958.29,02/05/2022 4:14,0.677,No,0.883,images/workers/profiles/WRK000015.jpg,videos/workers/intro/WRK000015.mp4,images/workers/samples/WRK000015_1.jpg|images/workers/samples/WRK000015_2.jpg|images/workers/samples/WRK000015_3.jpg,Yes,Yes,worker_onboarding_portal,21/06/2025 17:44
CUST-1016,40,Female,Valencia Town,16/05/2025,Active,31.444056,74.305655,"House 489, Block J, Valencia Town, Lahore",Apartment,15,5.2,Thursday,Evening,12:30,14:30,Medium,Medium,Cleaner,Cleaning,Want a professional to assess and quote,No Preference,Urdu,2900,18600,Yes,No,No,High,profiles/cust-1016.jpg,voice_notes/cust-1016_note.mp3,87,2.7,4.5,24,07/02/2026,4,0.17,WRK000016,Jabir Ismail,3117435505,jabir.ismail104@outlook.com,eb0803926b1275f6c5158204fddc758bccfa34f74329e4f388e2fc125f8a6c93,active,13/07/2023,22/12/2024 3:49,31.593644,74.360849,Lahore,Shadman,4,Door Installation,Fan Installation|Pipe Fitting|Water Heater,Carpenter,Expert,12,Yes,"Monday,Tuesday,Thursday,Friday,Saturday",9:30:00,17:15:00,Yes,No,3100,100,Yes,PKR 3100-5100,34984-7477326-3,documents/cnic/front/WRK000016_front.jpg,documents/cnic/back/WRK000016_back.jpg,Yes,Technical Vocational Certificate,verified,9.8,339,6,28,0,No,3.8,4.2,217,0,7718.06,12,614967.93,42389.94,11/07/2025 12:13,0.869,No,0.736,images/workers/profiles/WRK000016.jpg,videos/workers/intro/WRK000016.mp4,images/workers/samples/WRK000016_1.jpg|images/workers/samples/WRK000016_2.jpg|images/workers/samples/WRK000016_3.jpg,Yes,Yes,worker_onboarding_portal,19/10/2025 3:13
CUST-1017,47,Female,Cantt,09/01/2026,Active,31.5274,74.376074,"House 143, Block G, Cantt, Lahore",Office,0,15.2,Monday,Evening,9:00,17:00,Low,Low,Carpenter,Carpentry,"Need urgent repair, system not working at all",Intermediate,Urdu,1800,17100,No,No,Yes,Medium,profiles/cust-1017.jpg,voice_notes/cust-1017_note.mp3,103,2.5,3.4,96,21/01/2026,10,0.1,WRK000017,Usman Naqvi,3501602286,usman.naqvi680@yahoo.com,2e66d9e2bd566db71b7997ea746f03b24fea53de85f9465bcfb62c6200288282,active,11/06/2022,31/05/2023 5:50,31.561726,74.286198,Lahore,Iqbal Town,14,Post-Construction,Wood Repair,Cleaner,Intermediate,2,Yes,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",9:15:00,17:45:00,No,Yes,1500,200,Yes,PKR 1500-3500,50613-5040453-8,documents/cnic/front/WRK000017_front.jpg,documents/cnic/back/WRK000017_back.jpg,No,None,verified,6.2,260,29,8,5,No,2.5,3.9,197,28,22086.49,15,1016416.33,24615.37,30/11/2023 16:09,0.993,Yes,0.973,images/workers/profiles/WRK000017.jpg,videos/workers/intro/WRK000017.mp4,images/workers/samples/WRK000017_1.jpg|images/workers/samples/WRK000017_2.jpg|images/workers/samples/WRK000017_3.jpg,Yes,Yes,worker_onboarding_portal,27/01/2026 11:10
CUST-1018,19,Female,Valencia Town,03/03/2025,Active,31.441213,74.306528,"House 193, Block D, Valencia Town, Lahore",Apartment,4,2.9,Friday,Any,7:00,11:30,Medium,High,Electrician,Electrical,"Need urgent repair, system not working at all",No Preference,English,400,7500,No,No,No,Low,profiles/cust-1018.jpg,voice_notes/cust-1018_note.mp3,60,1.7,3.1,84,12/12/2025,19,0.23,WRK000018,Umair Virk,3345963914,umair.virk605@outlook.com,36d52c4b0635041d0935114f2c3e207dd982e75faf6abef437a1d6cd2ef35e69,pending_verification,07/08/2025,15/10/2025 10:33,31.483299,74.371471,Lahore,DHA Phase 6,6,Solar Panel,Sofa Cleaning|Wood Repair|Deep Cleaning,Electrician,Expert,8,No,"Tuesday,Thursday,Saturday",7:00:00,21:00:00,No,Yes,4200,350,No,PKR 4200-4700,29340-6481437-7,documents/cnic/front/WRK000018_front.jpg,documents/cnic/back/WRK000018_back.jpg,Yes,NAVTTC Certificate,failed,9.1,374,33,32,2,No,4.6,4.5,243,30,5758.49,15,1119839.03,45335.98,05/09/2025 7:00,0.484,Yes,0.902,images/workers/profiles/WRK000018.jpg,videos/workers/intro/WRK000018.mp4,images/workers/samples/WRK000018_1.jpg|images/workers/samples/WRK000018_2.jpg|images/workers/samples/WRK000018_3.jpg,No,Yes,worker_onboarding_portal,27/12/2025 2:26
CUST-1019,64,Female,Data Darbar Area,18/10/2025,Inactive,31.571294,74.315627,"House 426, Block E, Data Darbar Area, Lahore",Apartment,10,12.6,Sunday,Evening,6:30,14:30,High,Medium,Electrician,Electrical,Full renovation of the area,Expert,English,1100,2100,Yes,Yes,Yes,Medium,profiles/cust-1019.jpg,voice_notes/cust-1019_note.mp3,76,4,3.8,83,17/10/2025,14,0.17,WRK000019,Hassan Wali,3223073474,hassan.wali883@gmail.com,56570374c8d65286b88bb3728ef2986cf7a31947c98b444f4722b3b054b06165,active,06/06/2025,29/10/2025 4:04,31.598909,74.440331,Lahore,Township,12,Meter Reading,Boiler Repair|Carpet Cleaning|Sofa Cleaning,Electrician,Beginner,15,No,"Tuesday,Thursday,Saturday",9:00:00,17:00:00,Yes,No,3600,150,Yes,PKR 3600-4600,35470-8610879-6,documents/cnic/front/WRK000019_front.jpg,documents/cnic/back/WRK000019_back.jpg,Yes,None,pending,9.6,429,19,26,5,No,2.7,3.8,378,39,34514.03,18,1408579.6,49549.06,30/08/2025 6:47,0.666,Yes,0.899,images/workers/profiles/WRK000019.jpg,videos/workers/intro/WRK000019.mp4,images/workers/samples/WRK000019_1.jpg|images/workers/samples/WRK000019_2.jpg|images/workers/samples/WRK000019_3.jpg,No,Yes,worker_onboarding_portal,24/10/2025 4:46
CUST-1020,32,Male,PCSIR,27/08/2025,Active,31.508069,74.311899,"House 298, Block H, PCSIR, Lahore",Home,0,15.2,Saturday,Evening,13:30,17:30,High,Low,Electrician,Electrical,"Minor fix, should be quick",Intermediate,Urdu,600,8100,Yes,No,No,Medium,profiles/cust-1020.jpg,voice_notes/cust-1020_note.mp3,17,4.3,2.2,47,05/01/2026,9,0.19,WRK000020,Junaid Shah,3038628891,junaid.shah836@gmail.com,9fcba007fc348264019f79be459b206efe72c459b50bd084615cb5c0739897a8,active,02/11/2022,15/11/2023 13:09,31.4529,74.316693,Lahore,DHA Phase 3,3,Ceiling Work,Switch Board|Deep Cleaning|Water Heater,Carpenter,Expert,20,Yes,"Saturday,Sunday",7:30:00,17:00:00,No,Yes,500,350,No,PKR 500-1500,48591-6431983-1,documents/cnic/front/WRK000020_front.jpg,documents/cnic/back/WRK000020_back.jpg,Yes,Technical Vocational Certificate,verified,5.9,116,2,7,3,No,4.4,3.9,99,9,30755.34,10,678008.13,20299.21,05/12/2025 21:49,0.87,No,0.665,images/workers/profiles/WRK000020.jpg,videos/workers/intro/WRK000020.mp4,images/workers/samples/WRK000020_1.jpg|images/workers/samples/WRK000020_2.jpg|images/workers/samples/WRK000020_3.jpg,Yes,No,worker_onboarding_portal,18/07/2024 1:37
CUST-1021,26,Male,Wapda Town,13/06/2025,Active,31.447728,74.287872,"House 150, Block C, Wapda Town, Lahore",Home,0,1.2,Friday,Night,13:30,17:00,Low,Medium,Cleaner,Cleaning,"Minor fix, should be quick",Beginner,English,2500,6800,Yes,No,Yes,Low,profiles/cust-1021.jpg,voice_notes/cust-1021_note.mp3,43,1.3,2,72,05/11/2025,19,0.26,WRK000021,Junaid Qureshi,3452232969,junaid.qureshi781@yahoo.com,3ee3adc06d1f9188b0c7a13277d682adb37ac0a10118431b97f7e46260dd3d27,active,23/07/2020,19/08/2021 3:08,31.503564,74.302891,Lahore,Manga Mandi,15,Tap Replacement,Deep Cleaning|AC Repair|Fan Installation,Plumber,Expert,4,No,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",7:45:00,19:15:00,No,Yes,3000,400,Yes,PKR 3000-4500,37968-6243275-5,documents/cnic/front/WRK000021_front.jpg,documents/cnic/back/WRK000021_back.jpg,No,NAVTTC Certificate,pending,6.3,93,13,1,0,No,3.6,4,74,2,28084.17,20,89971.47,8645.92,06/08/2021 19:50,0.646,Yes,0.959,images/workers/profiles/WRK000021.jpg,videos/workers/intro/WRK000021.mp4,images/workers/samples/WRK000021_1.jpg|images/workers/samples/WRK000021_2.jpg|images/workers/samples/WRK000021_3.jpg,Yes,No,worker_onboarding_portal,20/03/2023 19:30
CUST-1022,42,Male,Ichhra,20/01/2026,Active,31.536536,74.326758,"House 302, Block E, Ichhra, Lahore",Shop,0,15.1,Thursday,Afternoon,10:00,13:00,High,High,Plumber,Plumbing,Require premium quality work,No Preference,English,700,2200,Yes,No,No,Medium,profiles/cust-1022.jpg,voice_notes/cust-1022_note.mp3,92,1.9,2.1,102,12/09/2025,12,0.12,WRK000022,Junaid Naqvi,3133595941,junaid.naqvi34@gmail.com,c998c1100ee2af1ce4614b22a96c2084b5ee25e142df508a0c262c8cd8ac67ea,suspended,23/12/2022,05/05/2025 21:28,31.536838,74.320866,Lahore,Wahdat Colony,12,Cabinet Work,Wiring,Carpenter,Expert,20,No,"Tuesday,Thursday,Saturday",6:15:00,18:30:00,No,No,1600,200,No,PKR 1600-3600,14560-3380261-1,documents/cnic/front/WRK000022_front.jpg,documents/cnic/back/WRK000022_back.jpg,Yes,Professional License,verified,5.9,349,10,23,2,No,4.3,3.2,302,36,7870.49,20,127435.56,1877.74,09/08/2025 13:04,0.43,No,0.61,images/workers/profiles/WRK000022.jpg,videos/workers/intro/WRK000022.mp4,images/workers/samples/WRK000022_1.jpg|images/workers/samples/WRK000022_2.jpg|images/workers/samples/WRK000022_3.jpg,Yes,Yes,worker_onboarding_portal,26/02/2025 16:02
CUST-1023,32,Female,Baghbanpura,15/09/2025,Active,31.579384,74.33125,"House 73, Block A, Baghbanpura, Lahore",Office,0,16.7,Friday,Night,7:30,14:30,Medium,Low,Cleaner,Cleaning,Budget-friendly solution preferred,Beginner,Urdu,2300,13200,No,Yes,Yes,Medium,profiles/cust-1023.jpg,voice_notes/cust-1023_note.mp3,115,3.3,4.8,98,31/08/2025,17,0.17,WRK000023,Hassan Siddiqui,3239164342,hassan.siddiqui525@gmail.com,27d3ec038791b1f53bf01efda9361cfb0daac2c0fabc0f8eef2c80cfb1fa9209,active,05/02/2025,26/02/2025 7:30,31.533833,74.333475,Lahore,Johar Town,5,Generator,Furniture Making|Leak Repair|Floor Mopping,Electrician,Expert,14,Yes,"Monday,Tuesday,Thursday,Friday,Saturday",7:30:00,16:45:00,No,No,600,450,No,PKR 600-2100,47732-8202195-7,documents/cnic/front/WRK000023_front.jpg,documents/cnic/back/WRK000023_back.jpg,Yes,None,verified,3.8,21,2,0,4,No,3.7,3,17,0,29443.56,18,1266726.54,40406.65,27/08/2025 12:35,0.447,Yes,0.822,images/workers/profiles/WRK000023.jpg,videos/workers/intro/WRK000023.mp4,images/workers/samples/WRK000023_1.jpg|images/workers/samples/WRK000023_2.jpg|images/workers/samples/WRK000023_3.jpg,Yes,Yes,worker_onboarding_portal,30/08/2025 2:30
CUST-1024,29,Male,Mall Road,13/06/2025,Active,31.555303,74.319076,"House 143, Block K, Mall Road, Lahore",Other,0,9.9,Sunday,Evening,11:00,19:00,Medium,Medium,Electrician,Electrical,Multiple items need attention,Beginner,English,400,6000,Yes,Yes,No,Low,profiles/cust-1024.jpg,voice_notes/cust-1024_note.mp3,110,5,3.6,70,24/10/2025,13,0.19,WRK000024,Shahid Ahmed,3343477824,shahid.ahmed637@yahoo.com,85c24be5c43827b52ba2fe8369e0977d54bdf2947b8e029d67bfea6578a5baff,active,23/06/2021,10/10/2022 23:49,31.535045,74.262715,Lahore,Thokar Niaz Baig,15,Fan Installation,Furniture Making|Cabinet Work|Wood Repair,Electrician,Expert,20,Yes,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",7:45:00,16:45:00,No,Yes,2200,550,Yes,PKR 2200-2700,30342-8746753-8,documents/cnic/front/WRK000024_front.jpg,documents/cnic/back/WRK000024_back.jpg,No,Trade Test Certificate,failed,3.5,92,9,9,4,No,3.5,4.6,32,3,23781.45,20,977756.18,38071.29,04/10/2022 18:02,0.975,No,0.868,images/workers/profiles/WRK000024.jpg,videos/workers/intro/WRK000024.mp4,images/workers/samples/WRK000024_1.jpg|images/workers/samples/WRK000024_2.jpg|images/workers/samples/WRK000024_3.jpg,Yes,Yes,worker_onboarding_portal,22/10/2021 15:40
CUST-1025,41,Male,Mozang,14/12/2025,Active,31.549103,74.327007,"House 390, Block D, Mozang, Lahore",Other,0,9.3,Any,Morning,6:00,13:00,Medium,High,Cleaner,Cleaning,Complete installation from scratch needed,Intermediate,Urdu,2400,8000,No,Yes,No,Medium,profiles/cust-1025.jpg,voice_notes/cust-1025_note.mp3,95,2.1,4.3,61,19/12/2025,14,0.23,WRK000025,Daniyal Umar,3519770256,daniyal.umar303@yahoo.com,d5d9fca7bfc810dce00e431111b512e7a8404d23f7cdb54b79c99ef153a8ce27,active,28/05/2022,20/01/2024 18:00,31.596804,74.334545,Lahore,Dharampura,4,Septic Tank,Office Cleaning|Post-Construction,Plumber,Expert,10,Yes,"Saturday,Sunday",8:00:00,20:15:00,No,No,4600,600,No,PKR 4600-5100,30288-7319630-6,documents/cnic/front/WRK000025_front.jpg,documents/cnic/back/WRK000025_back.jpg,Yes,None,pending,8.8,756,87,67,0,No,4.1,3.2,659,65,47558.47,15,27345.81,1033.62,10/11/2023 18:46,0.969,Yes,0.459,images/workers/profiles/WRK000025.jpg,videos/workers/intro/WRK000025.mp4,images/workers/samples/WRK000025_1.jpg|images/workers/samples/WRK000025_2.jpg|images/workers/samples/WRK000025_3.jpg,Yes,Yes,worker_onboarding_portal,07/09/2025 10:22
CUST-1026,56,Male,Shahdara,05/06/2025,Active,31.593941,74.314184,"House 36, Block G, Shahdara, Lahore",Home,0,1,Friday,Any,15:30,23:00,Medium,Medium,Electrician,Electrical,Inspection and report required first,No Preference,English,800,4400,No,Yes,Yes,Low,profiles/cust-1026.jpg,voice_notes/cust-1026_note.mp3,57,1.2,4,91,14/11/2025,12,0.13,WRK000026,Jahangir Lodhi,3016649968,jahangir.lodhi97@outlook.com,e3c87ef3bd9c3057f85e503f4e6ec9a2e8feab514eb4ff9003b1c5be2f6d0c27,active,15/07/2021,12/12/2022 4:20,31.493261,74.329831,Lahore,Valencia Town,7,Pipe Fitting,Office Cleaning|Sofa Cleaning,Plumber,Intermediate,16,No,"Monday,Wednesday,Friday",8:45:00,19:30:00,No,Yes,3100,200,Yes,PKR 3100-4100,26384-1875431-8,documents/cnic/front/WRK000026_front.jpg,documents/cnic/back/WRK000026_back.jpg,No,None,pending,3.7,528,15,18,0,No,4.4,4.8,297,28,47320.66,20,221022.98,10912.46,05/06/2023 17:12,0.89,Yes,0.951,images/workers/profiles/WRK000026.jpg,videos/workers/intro/WRK000026.mp4,images/workers/samples/WRK000026_1.jpg|images/workers/samples/WRK000026_2.jpg|images/workers/samples/WRK000026_3.jpg,Yes,No,worker_onboarding_portal,26/03/2022 9:47
CUST-1027,26,Male,Shahdara,01/07/2025,Active,31.597446,74.317312,"House 52, Block B, Shahdara, Lahore",Home,0,3.7,Wednesday,Morning,13:30,17:30,Medium,Low,Cleaner,Cleaning,Full renovation of the area,No Preference,Urdu,2900,6700,Yes,No,Yes,High,profiles/cust-1027.jpg,voice_notes/cust-1027_note.mp3,16,2.7,1.4,82,23/08/2025,27,0.33,WRK000027,Mushtaq Chishti,3036625238,mushtaq.chishti488@gmail.com,7cb39d05ab04660a882200c4484faa80b8778a4c8b7ee0b1f02d2db34469a6e8,active,07/01/2024,10/08/2024 11:21,31.518328,74.320644,Lahore,New Garden Town,14,Septic Tank,Meter Reading|Shelf Fitting,Plumber,Master,20,No,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",8:15:00,18:00:00,No,Yes,4400,450,Yes,PKR 4400-6400,49107-9993490-1,documents/cnic/front/WRK000027_front.jpg,documents/cnic/back/WRK000027_back.jpg,Yes,None,pending,8,298,27,0,4,No,3.4,4.9,235,26,48732.72,12,996556.95,17644.3,22/04/2024 0:03,0.972,No,0.85,images/workers/profiles/WRK000027.jpg,videos/workers/intro/WRK000027.mp4,images/workers/samples/WRK000027_1.jpg|images/workers/samples/WRK000027_2.jpg|images/workers/samples/WRK000027_3.jpg,Yes,No,worker_onboarding_portal,30/08/2025 20:46
CUST-1028,62,Male,Valencia Town,14/07/2025,Active,31.446455,74.292736,"House 408, Block E, Valencia Town, Lahore",Home,0,11.1,Wednesday,Afternoon,8:00,14:30,Medium,Medium,Carpenter,Carpentry,Scheduled service for weekend,No Preference,English,3900,11500,No,No,No,Medium,profiles/cust-1028.jpg,voice_notes/cust-1028_note.mp3,74,1.6,2.8,45,22/09/2025,9,0.2,WRK000028,Yasir Syed,3342133461,yasir.syed640@hotmail.com,8dff814362dea91eae8c072abb2e853f4ac8c9a274aac9d25ef3c1b67aa9bc02,inactive,30/10/2022,25/05/2023 8:15,31.649679,74.349871,Lahore,DHA Phase 5,1,Switch Board,Carpet Cleaning|Pipe Fitting|Boiler Repair,Electrician,Expert,15,Yes,"Monday,Wednesday,Friday",6:15:00,16:30:00,No,Yes,3900,450,No,PKR 3900-4900,28750-6989032-1,documents/cnic/front/WRK000028_front.jpg,documents/cnic/back/WRK000028_back.jpg,Yes,None,verified,3.9,376,27,25,5,No,3.6,3,309,21,46215.52,12,744304.84,40770.86,13/01/2025 18:23,0.56,Yes,0.597,images/workers/profiles/WRK000028.jpg,videos/workers/intro/WRK000028.mp4,images/workers/samples/WRK000028_1.jpg|images/workers/samples/WRK000028_2.jpg|images/workers/samples/WRK000028_3.jpg,Yes,Yes,worker_onboarding_portal,07/04/2023 11:30
CUST-1029,47,Female,Valencia Town,20/08/2025,Active,31.435187,74.298155,"House 248, Block D, Valencia Town, Lahore",Office,0,19.9,Friday,Morning,16:30,20:00,Medium,Medium,Plumber,Plumbing,Post-renovation cleanup needed,No Preference,English,1500,7100,Yes,No,Yes,High,profiles/cust-1029.jpg,voice_notes/cust-1029_note.mp3,37,3.7,3.9,85,29/08/2025,26,0.31,WRK000029,Azhar Wali,3238481225,azhar.wali195@gmail.com,9f63b14dd94b8a7228936f9b78011edfdd1d4718ed86b9b6ec82a42a0ef9ef14,active,28/12/2022,21/11/2024 19:26,31.617953,74.432601,Lahore,Data Ganj Bakhsh,14,Boiler Repair,Switch Board|Sofa Cleaning,Plumber,Expert,24,No,"Monday,Tuesday,Wednesday,Thursday,Friday",7:45:00,16:15:00,No,Yes,2800,350,Yes,PKR 2800-3300,49655-3574265-8,documents/cnic/front/WRK000029_front.jpg,documents/cnic/back/WRK000029_back.jpg,Yes,None,verified,8.3,587,17,33,2,No,3.5,4.8,508,35,9302.4,12,1440780.08,17767.99,11/03/2025 12:11,0.632,No,0.483,images/workers/profiles/WRK000029.jpg,videos/workers/intro/WRK000029.mp4,images/workers/samples/WRK000029_1.jpg|images/workers/samples/WRK000029_2.jpg|images/workers/samples/WRK000029_3.jpg,Yes,Yes,worker_onboarding_portal,29/01/2025 6:30
